record_id,subject_id,t_center,original_index,pm_anomaly_score,pm_anomaly_score_max,feature_anomaly_score,combined_anomaly_score,anomaly_threshold,is_anomaly,target_attention,target_engagement,target_excitement,target_stress,target_relaxation,target_interest,target_focus
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,280.0,4339,1.277662156139122,2.8757360978719557,245.09392,37.072837181716395,20.37091060104527,True,0.421217,0.702743,0.747036,0.61495,0.697059,0.590088,0.351332
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,290.0,4340,0.7578134860496183,3.52201358028526,203.60759,29.945957191133083,20.37091060104527,True,0.437411,0.670144,0.303794,0.410493,0.697059,0.561036,0.296958
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,300.0,4341,0.6865790271749298,2.2878872175778633,189.04442,27.920531449133023,20.37091060104527,True,0.453909,0.726052,0.378751,0.35206,0.697059,0.561681,0.262443
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,310.0,4342,1.6748871730205352,6.613670189719711,324.47308,49.71175365048992,20.37091060104527,True,0.465949,0.683802,0.729553,0.791703,0.67383,0.54618,0.485379
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,320.0,4343,1.0002267236739237,3.1115853788870904,283.18652,42.1852420898902,20.37091060104527,True,0.411347,0.717563,0.328007,0.673012,0.696427,0.604416,0.43453
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,330.0,4344,0.8049745290283012,3.399350396167719,1078.9199,160.3803450825601,20.37091060104527,True,0.424387,0.71985,0.382567,0.418544,0.697059,0.581621,0.299788
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,340.0,4345,1.26646627509723,5.76016910190477,1368.7839,204.51981910174067,20.37091060104527,True,0.388719,0.76857,0.473277,0.38148,0.697059,0.733788,0.293175
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,390.0,4350,0.6787974958879858,2.0585490157965727,427.69403,63.50365712990225,20.37091060104527,True,0.48628,0.646412,0.026835,0.39343,0.372488,0.405156,0.393499
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,410.0,4352,0.6074540346055424,2.4880073514509755,431.38586,64.19909727120772,20.37091060104527,True,0.520673,0.740027,0.256981,0.375305,0.503818,0.435064,0.231894
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,420.0,4353,0.807299540393137,2.7566230652059387,217.42903,31.992312847846506,20.37091060104527,True,0.501676,0.737465,0.248702,0.363184,0.582953,0.542226,0.185748
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,430.0,4354,0.7791344806561682,1.9633209714078685,473.12888,70.07081468269185,20.37091060104527,True,0.46126,0.767354,0.04759,0.363677,0.682514,0.542882,0.114019
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,440.0,4355,0.834149754444753,3.2981348885551194,765.6214,113.74713032379206,20.37091060104527,True,0.452955,0.796109,0.078295,0.420991,0.697059,0.641432,0.108686
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,460.0,4357,1.0795547390365183,5.9867865552472335,901.38135,134.47973365310565,20.37091060104527,True,0.492666,0.790531,0.148468,0.360547,0.664395,0.487646,0.096288
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,470.0,4358,0.9701266388746342,4.809559491593932,844.6908,125.80807505250178,20.37091060104527,True,0.428982,0.785854,0.170638,0.454168,0.695653,0.656018,0.117922
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,480.0,4359,0.8711187131766964,4.483484862772691,636.8428,94.62978054661373,20.37091060104527,True,0.393281,0.840507,0.222167,0.398116,0.697059,0.728947,0.113456
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,490.0,4360,0.808376369381218,3.7154284651496363,353.89673,52.33304397249071,20.37091060104527,True,0.419527,0.811201,0.333187,0.536009,0.697059,0.672241,0.19038
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,500.0,4361,0.9746598703116731,4.354709047234043,1056.6641,157.40884803716187,20.37091060104527,True,0.413833,0.768728,0.318576,0.464799,0.697059,0.534519,0.196058
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,510.0,4362,1.1083089487011588,5.54302896894533,418.89664,62.63088678608803,20.37091060104527,True,0.416724,0.796441,0.330537,0.400891,0.697059,0.72476,0.197467
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,520.0,4363,0.6803108340397416,3.8369771215928576,408.8548,60.69285638316206,20.37091060104527,True,0.407789,0.801825,0.237638,0.454661,0.697059,0.681215,0.219592
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,530.0,4364,0.7201285357221867,2.923655586867781,645.38,95.8624669303539,20.37091060104527,True,0.395909,0.744527,0.180294,0.41551,0.697059,0.613784,0.189549
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,540.0,4365,0.7286261223530863,3.038215263288191,1103.7117,164.15289317873606,20.37091060104527,True,0.374389,0.720169,0.224329,0.363172,0.697059,0.622242,0.16634
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,550.0,4366,1.0447835102059426,4.629210514062262,926.2819,138.12002790980145,20.37091060104527,True,0.372287,0.811733,0.153775,0.358197,0.697059,0.739706,0.13845
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,560.0,4367,0.7678881638455339,3.6986196973040792,640.73926,95.07360431437145,20.37091060104527,True,0.381473,0.799326,0.22138,0.460739,0.697059,0.671,0.169188
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,570.0,4368,0.7477176729436956,3.0262283498769764,529.2837,78.50382367214388,20.37091060104527,True,0.375758,0.837261,0.204608,0.371962,0.697059,0.621357,0.129427
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,580.0,4369,0.6856883459708991,3.4460818435728715,944.2887,140.48060830511284,20.37091060104527,True,0.421964,0.813969,0.191448,0.42082,0.697059,0.652355,0.149166
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,590.0,4370,0.7559331113933233,3.5925795333533337,425.35275,62.99770130814318,20.37091060104527,True,0.424126,0.742131,0.236886,0.409439,0.697059,0.663171,0.153921
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,600.0,4371,0.8345292419060778,2.42706656584818,440.34802,65.27060026002547,20.37091060104527,True,0.417795,0.741234,0.259562,0.354439,0.697059,0.565835,0.146373
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,610.0,4372,0.7266493068613078,2.3227522947902797,532.4617,79.02034340757179,20.37091060104527,True,0.380367,0.733967,0.207737,0.354528,0.697059,0.569419,0.147258
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,620.0,4373,0.7298948722887999,3.4029695888972777,704.93976,104.71911238179928,20.37091060104527,True,0.40263,0.777444,0.215172,0.396032,0.697059,0.649172,0.156829
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,630.0,4374,0.7173876688468764,3.1394200282696656,545.65015,81.00474975059196,20.37091060104527,True,0.385674,0.770401,0.208098,0.360211,0.697059,0.629714,0.143045
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,640.0,4375,1.1032179411370948,3.43661421365825,538.72656,80.47944072949768,20.37091060104527,True,0.382485,0.704856,0.408856,0.5954,0.697059,0.651656,0.256238
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,650.0,4376,0.7611310938714695,3.6587716755461166,541.2639,80.26200352655646,20.37091060104527,True,0.373482,0.75393,0.296949,0.41676,0.697059,0.668058,0.20499
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,660.0,4377,0.6412705382215039,2.725593852616699,491.74283,73.1255909551071,20.37091060104527,True,0.395392,0.806761,0.168999,0.356269,0.697059,0.599161,0.168659
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,670.0,4378,0.6558922444467493,2.9642485580467803,891.0399,132.60528735022197,20.37091060104527,True,0.370527,0.757529,0.172828,0.497838,0.697059,0.616781,0.205165
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,680.0,4379,0.788637571582313,3.6979966486973943,542.06525,80.33666006797077,20.37091060104527,True,0.38353,0.78119,0.267684,0.430671,0.697059,0.670954,0.179285
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,690.0,4380,0.7030033618756412,2.7413596912728058,497.55664,73.86639749636544,20.37091060104527,True,0.353325,0.811812,0.182635,0.411152,0.697059,0.600325,0.160793
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,700.0,4381,0.6604550822633768,3.1955756700808524,303.10632,44.97299429024544,20.37091060104527,True,0.366223,0.798179,0.164977,0.378491,0.697059,0.63386,0.136865
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,710.0,4382,0.7222567412388573,2.330337234349919,428.75552,63.57338666195937,20.37091060104527,True,0.415651,0.766518,0.231001,0.368758,0.697059,0.569979,0.131407
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,720.0,4383,0.671248398021393,3.260968684712887,308.81177,45.801334615589816,20.37091060104527,True,0.40051,0.729885,0.241487,0.445449,0.697059,0.638688,0.171916
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,730.0,4384,0.7655964158836144,2.2444513383719307,437.3678,64.76869910109313,20.37091060104527,True,0.443246,0.771033,0.204268,0.475704,0.697059,0.563638,0.180438
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,740.0,4385,0.74449020685519,3.5178543341559583,663.0354,98.44415512283355,20.37091060104527,True,0.383261,0.795247,0.221652,0.417667,0.697059,0.657654,0.160117
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,750.0,4386,0.8149880752714124,3.7952870430846968,358.52728,53.03662350727046,20.37091060104527,True,0.364951,0.782853,0.209219,0.407204,0.697059,0.678137,0.155649
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,760.0,4387,0.8338083347130433,3.512544876464211,563.3657,83.60314003915715,20.37091060104527,True,0.374828,0.760097,0.235763,0.374582,0.697059,0.657262,0.1497
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,770.0,4388,1.4136512261567762,5.170725005678258,289.688,43.995764265548175,20.37091060104527,True,0.457598,0.720607,0.8465,0.569736,0.697059,0.632414,0.301473
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,780.0,4389,0.8481641651638923,2.379493300706136,224.95865,33.19767812113629,20.37091060104527,True,0.453808,0.747221,0.656123,0.536713,0.697059,0.56247,0.376914
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,790.0,4390,0.7180654834383835,2.968502485191681,231.38774,34.167100607498575,20.37091060104527,True,0.431661,0.688185,0.269113,0.421803,0.697059,0.542306,0.327929
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,800.0,4391,0.5220810052023176,1.8050937143798202,340.1516,50.775730535812635,20.37091060104527,True,0.466878,0.668035,0.343103,0.446651,0.697059,0.5312,0.318465
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,810.0,4392,0.9748291038890012,2.676589725247457,284.01532,42.257066218036584,20.37091060104527,True,0.480631,0.661359,0.677187,0.596126,0.697059,0.595543,0.396748
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,820.0,4393,0.6917703081507094,1.959230521859634,469.2218,69.66636319357384,20.37091060104527,True,0.491151,0.668731,0.443429,0.518433,0.697059,0.54258,0.382719
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,830.0,4394,0.49844955423665477,2.4052520570362854,397.90887,59.43172216148683,20.37091060104527,True,0.45987,0.70146,0.304653,0.436973,0.697059,0.57551,0.308862
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,840.0,4395,0.6677481860026383,2.7981790152954606,443.63733,65.90226689370598,20.37091060104527,True,0.431332,0.655187,0.530844,0.542011,0.697059,0.60452,0.350775
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,860.0,4397,0.8951776311413594,4.351380309978835,360.8421,53.5448477411135,20.37091060104527,True,0.495949,0.623574,0.253646,0.492589,0.697059,0.456768,0.300882
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,870.0,4398,0.9183997652447989,3.970374353141816,221.60945,32.84150090931067,20.37091060104527,True,0.428925,0.631772,0.493934,0.544619,0.697059,0.600119,0.324834
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,880.0,4399,0.6297849736210418,2.6289265068360796,499.08878,74.24378154179944,20.37091060104527,True,0.430493,0.693751,0.2684225,0.485785,0.697059,0.592024,0.27986500000000003
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,890.0,4400,0.9164912027570069,3.1100148429411347,579.26996,86.1417501941908,20.37091060104527,True,0.408027,0.740523,0.148056,0.415492,0.697059,0.627543,0.201998
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,900.0,4401,1.4064790744381526,4.540032512616892,480.36087,72.39820635865145,20.37091060104527,True,0.468549,0.616192,0.5433,0.735674,0.697059,0.673561,0.34775
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,910.0,4402,1.2568466247049688,3.586711649408288,339.82834,51.149266047825066,20.37091060104527,True,0.430123,0.652906,0.714852,0.850853,0.697059,0.630789,0.45698
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,920.0,4403,0.8319746025884872,2.9690212372534632,270.58142,39.964138115346536,20.37091060104527,True,0.387793,0.702149,0.481505,0.621176,0.697059,0.607642,0.395814
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,930.0,4404,0.6709746679336771,1.9831501705423544,263.93896,39.11425067879646,20.37091060104527,True,0.393355,0.662383,0.414058,0.540317,0.697059,0.544346,0.368219
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,940.0,4405,0.7670544870795675,3.116055705518991,393.04526,58.16009825852358,20.37091060104527,True,0.388329,0.701684,0.280464,0.552169,0.697059,0.627989,0.351324
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,950.0,4406,0.6981382342302702,2.587033260304,291.2595,43.13068407359713,20.37091060104527,True,0.374128,0.696042,0.179087,0.557248,0.697059,0.588931,0.310419
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,990.0,4410,0.53666007588128,2.0164264187803975,143.21753,21.395873598703133,20.37091060104527,True,0.529772,0.615931,0.296769,0.430445,0.679294,0.434129,0.23806
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1120.0,4423,0.6680565267207004,1.9152872364148472,185.16736,27.380418072154903,20.37091060104527,True,0.420659,0.650552,0.229106,0.537062,0.697059,0.524118,0.189495
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1130.0,4424,0.6098856988497966,2.08290567028654,294.8284,43.84222627581656,20.37091060104527,True,0.404642,0.651612,0.226106,0.448652,0.697059,0.551711,0.166679
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1140.0,4425,0.5487725469919796,1.6888816046982023,320.3322,47.76760446250852,20.37091060104527,True,0.382273,0.661479,0.169574,0.447735,0.697059,0.52262,0.168025
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1150.0,4426,0.5846055843022038,1.6517424828727023,377.7312,56.24915160059476,20.37091060104527,True,0.464386,0.590157,0.227056,0.48859,0.697059,0.512285,0.194195
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1160.0,4427,0.5533286319893168,1.0919468613545835,182.99866,27.290745451965975,20.37091060104527,True,0.461677,0.564488,0.28431,0.510429,0.697059,0.478548,0.209182
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1180.0,4429,0.6290174008476926,1.703140213277475,148.1621,21.944785928444276,20.37091060104527,True,0.415332,0.586513,0.326707,0.423664,0.697059,0.468125,0.253525
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1190.0,4430,0.5472000469470361,1.4839527912386603,186.78253,27.867153264150883,20.37091060104527,True,0.463018,0.642465,0.391785,0.383421,0.697059,0.50749,0.249853
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1200.0,4431,0.5063678394741671,1.308266628688513,139.4737,20.899572375818135,20.37091060104527,True,0.472148,0.652724,0.310582,0.366098,0.697059,0.494519,0.242916
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1210.0,4432,0.748936617665405,2.9603651426632687,398.69412,59.03885992679632,20.37091060104527,True,0.417021,0.66246,0.253551,0.359235,0.697059,0.573367,0.224342
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1240.0,4435,0.890920049922752,3.8505386751237767,141.30226,20.81693697377583,20.37091060104527,True,0.526515,0.587987,0.298083,0.443567,0.692769,0.524649,0.2368
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1260.0,4437,1.1005854834584556,2.6946906907641055,876.1573,130.76326664935132,20.37091060104527,True,0.466255,0.68422,0.713868,0.726254,0.697059,0.53249,0.411882
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1270.0,4438,1.713366068725508,5.7227418133111865,322.3136,49.468243198296015,20.37091060104527,True,0.523495,0.659138,0.82435,0.912149,0.697059,0.471877,0.565775
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1280.0,4439,1.0165345557644967,6.333316583748826,149.61212,22.311101245644185,20.37091060104527,True,0.546413,0.605661,0.403492,0.488657,0.697059,0.507325,0.418892
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1300.0,4441,0.7322619687545806,2.102057341853621,287.91098,42.56217521974056,20.37091060104527,True,0.558031,0.663267,0.261565,0.325786,0.67235,0.511034,0.251682
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1310.0,4442,1.2364122656861012,4.3514347831342794,149.15625,22.690746191448934,20.37091060104527,True,0.414883,0.725836,0.335446,0.635103,0.690281,0.451983,0.330348
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1320.0,4443,0.7980511748576153,2.5816364669945195,182.25095,26.730700398603982,20.37091060104527,True,0.481095,0.718998,0.187268,0.427743,0.697059,0.511891,0.213083
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1340.0,4445,0.7373746423974861,1.606381897179075,139.18777,20.38672113129608,20.37091060104527,True,0.588257,0.664705,0.074705,0.265462,0.697059,0.478742,0.08262
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1350.0,4446,0.6512714379694738,1.78313802326165,174.7174,25.85716900794937,20.37091060104527,True,0.563949,0.735517,0.226139,0.316278,0.697059,0.529579,0.098612
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1370.0,4448,0.6504623375792941,1.5804711471350708,197.72522,29.287799707084808,20.37091060104527,True,0.60279,0.691158,0.198262,0.344335,0.697059,0.514616,0.117684
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1380.0,4449,0.769880180809799,1.91070045321287,188.72032,27.702663210885166,20.37091060104527,True,0.560334,0.676672,0.174546,0.328134,0.697059,0.538997,0.111822
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1400.0,4451,0.8337543350017287,1.8760274548360893,191.53818,28.187504680541206,20.37091060104527,True,0.56477,0.685516,0.15749,0.311858,0.694492,0.513042,0.098165
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1480.0,4459,1.2523083005582973,4.487683476497615,239.73503,36.22256259142684,20.37091060104527,True,0.527136,0.622269,0.155043,0.366512,0.655039,0.504941,0.125211
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1520.0,4463,1.5243324373264635,7.629073374929701,245.39638,37.62003932104648,20.37091060104527,True,0.629422,0.535419,0.283519,0.352764,0.65695,0.530361,0.178409
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1730.0,4484,2.2294474190485154,4.834897332057679,142.66014,23.74402485386195,20.37091060104527,True,0.543094,0.513925,0.915719,0.89425,0.279753,0.348674,0.805009
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1800.0,4491,2.3956023276445335,6.3428809969052855,508.86658,78.6600327006736,20.37091060104527,True,0.649475,0.489396,0.915502,0.990021,0.516222,0.504599,0.638816
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,1880.0,4499,0.928592799705788,2.4985909371643586,200.38203,29.698610857580146,20.37091060104527,True,0.747581,0.434351,0.566215,0.65183,0.339343,0.374617,0.534336
Old_EEG__30c140ca__day1____2023.12.18T09.42.40p03.00,30c140ca,2120.0,4523,1.7436277244013485,5.623258717000953,282.278,43.56311583954861,20.37091060104527,True,0.705032,0.474024,0.551728,0.775363,0.363009,0.407125,0.504389
Old_EEG__41e2010c__day1____2023.11.29T17.22.52p03.00,41e2010c,530.0,5047,0.5464887968144326,1.8684430003970944,233.54883,34.83844209363662,20.37091060104527,True,0.399449,0.623351,0.22559,0.366079,0.305644,0.423176,0.361721
Old_EEG__517001af__day1____2023.11.27T13.40.34p03.00,517001af,50.0,5831,1.3834985501073624,5.768802999918398,365.5047,55.23376650968918,20.37091060104527,True,0.228162,0.945904,0.334483,0.392658,0.19821,0.495046,0.459559
Old_EEG__517001af__day1____2023.11.27T13.40.34p03.00,517001af,750.0,5901,1.0365228907331225,2.9832058232498597,362.80673,54.125368292990984,20.37091060104527,True,0.339698,0.81431,0.576829,0.419283,0.319723,0.541559,0.523631
